date,region,state,cases,deaths
2020-02-20,Sul,Santa Catarina,0,0
2020-02-21,Centro-Oeste,Distrito Federal,0,0
2020-02-21,Centro-Oeste,Goiás,0,0
2020-02-21,Centro-Oeste,Mato Grosso,0,0
2020-02-21,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-21,Nordeste,Alagoas,0,0
2020-02-21,Nordeste,Bahia,0,0
2020-02-21,Nordeste,Ceará,0,0
2020-02-21,Nordeste,Maranhão,0,0
2020-02-21,Nordeste,Paraíba,0,0
2020-02-21,Nordeste,Pernambuco,0,0
2020-02-21,Nordeste,Piauí,0,0
2020-02-21,Nordeste,Rio Grande do Norte,0,0
2020-02-21,Nordeste,Sergipe,0,0
2020-02-21,Norte,Acre,0,0
2020-02-21,Norte,Amapá,0,0
2020-02-21,Norte,Amazonas,0,0
2020-02-21,Norte,Pará,0,0
2020-02-21,Norte,Rondônia,0,0
2020-02-21,Norte,Roraima,0,0
2020-02-21,Norte,Tocantins,0,0
2020-02-21,Sudeste,Espírito Santo,0,0
2020-02-21,Sudeste,Minas Gerais,0,0
2020-02-21,Sudeste,Rio de Janeiro,0,0
2020-02-21,Sudeste,São Paulo,0,0
2020-02-21,Sul,Paraná,0,0
2020-02-21,Sul,Rio Grande do Sul,0,0
2020-02-21,Sul,Santa Catarina,0,0
2020-02-22,Centro-Oeste,Distrito Federal,0,0
2020-02-22,Centro-Oeste,Goiás,0,0
2020-02-22,Centro-Oeste,Mato Grosso,0,0
2020-02-22,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-22,Nordeste,Alagoas,0,0
2020-02-22,Nordeste,Bahia,0,0
2020-02-22,Nordeste,Ceará,0,0
2020-02-22,Nordeste,Maranhão,0,0
2020-02-22,Nordeste,Paraíba,0,0
2020-02-22,Nordeste,Pernambuco,0,0
2020-02-22,Nordeste,Piauí,0,0
2020-02-22,Nordeste,Rio Grande do Norte,0,0
2020-02-22,Nordeste,Sergipe,0,0
2020-02-22,Norte,Acre,0,0
2020-02-22,Norte,Amapá,0,0
2020-02-22,Norte,Amazonas,0,0
2020-02-22,Norte,Pará,0,0
2020-02-22,Norte,Rondônia,0,0
2020-02-22,Norte,Roraima,0,0
2020-02-22,Norte,Tocantins,0,0
2020-02-22,Sudeste,Espírito Santo,0,0
2020-02-22,Sudeste,Minas Gerais,0,0
2020-02-22,Sudeste,Rio de Janeiro,0,0
2020-02-22,Sudeste,São Paulo,0,0
2020-02-22,Sul,Paraná,0,0
2020-02-22,Sul,Rio Grande do Sul,0,0
2020-02-22,Sul,Santa Catarina,0,0
2020-02-23,Centro-Oeste,Distrito Federal,0,0
2020-02-23,Centro-Oeste,Goiás,0,0
2020-02-23,Centro-Oeste,Mato Grosso,0,0
2020-02-23,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-23,Nordeste,Alagoas,0,0
2020-02-23,Nordeste,Bahia,0,0
2020-02-23,Nordeste,Ceará,0,0
2020-02-23,Nordeste,Maranhão,0,0
2020-02-23,Nordeste,Paraíba,0,0
2020-02-23,Nordeste,Pernambuco,0,0
2020-02-23,Nordeste,Piauí,0,0
2020-02-23,Nordeste,Rio Grande do Norte,0,0
2020-02-23,Nordeste,Sergipe,0,0
2020-02-23,Norte,Acre,0,0
2020-02-23,Norte,Amapá,0,0
2020-02-23,Norte,Amazonas,0,0
2020-02-23,Norte,Pará,0,0
2020-02-23,Norte,Rondônia,0,0
2020-02-23,Norte,Roraima,0,0
2020-02-23,Norte,Tocantins,0,0
2020-02-23,Sudeste,Espírito Santo,0,0
2020-02-23,Sudeste,Minas Gerais,0,0
2020-02-23,Sudeste,Rio de Janeiro,0,0
2020-02-23,Sudeste,São Paulo,0,0
2020-02-23,Sul,Paraná,0,0
2020-02-23,Sul,Rio Grande do Sul,0,0
2020-02-23,Sul,Santa Catarina,0,0
2020-02-24,Centro-Oeste,Distrito Federal,0,0
2020-02-24,Centro-Oeste,Goiás,0,0
2020-02-24,Centro-Oeste,Mato Grosso,0,0
2020-02-24,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-24,Nordeste,Alagoas,0,0
2020-02-24,Nordeste,Bahia,0,0
2020-02-24,Nordeste,Ceará,0,0
2020-02-24,Nordeste,Maranhão,0,0
2020-02-24,Nordeste,Paraíba,0,0
2020-02-24,Nordeste,Pernambuco,0,0
2020-02-24,Nordeste,Piauí,0,0
2020-02-24,Nordeste,Rio Grande do Norte,0,0
2020-02-24,Nordeste,Sergipe,0,0
2020-02-24,Norte,Acre,0,0
2020-02-24,Norte,Amapá,0,0
2020-02-24,Norte,Amazonas,0,0
2020-02-24,Norte,Pará,0,0
2020-02-24,Norte,Rondônia,0,0
2020-02-24,Norte,Roraima,0,0
2020-02-24,Norte,Tocantins,0,0
2020-02-24,Sudeste,Espírito Santo,0,0
2020-02-24,Sudeste,Minas Gerais,0,0
2020-02-24,Sudeste,Rio de Janeiro,0,0
2020-02-24,Sudeste,São Paulo,0,0
2020-02-24,Sul,Paraná,0,0
2020-02-24,Sul,Rio Grande do Sul,0,0
2020-02-24,Sul,Santa Catarina,0,0
2020-02-25,Centro-Oeste,Distrito Federal,0,0
2020-02-25,Centro-Oeste,Goiás,0,0
2020-02-25,Centro-Oeste,Mato Grosso,0,0
2020-02-25,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-25,Nordeste,Alagoas,0,0
2020-02-25,Nordeste,Bahia,0,0
2020-02-25,Nordeste,Ceará,0,0
2020-02-25,Nordeste,Maranhão,0,0
2020-02-25,Nordeste,Paraíba,0,0
2020-02-25,Nordeste,Pernambuco,0,0
2020-02-25,Nordeste,Piauí,0,0
2020-02-25,Nordeste,Rio Grande do Norte,0,0
2020-02-25,Nordeste,Sergipe,0,0
2020-02-25,Norte,Acre,0,0
2020-02-25,Norte,Amapá,0,0
2020-02-25,Norte,Amazonas,0,0
2020-02-25,Norte,Pará,0,0
2020-02-25,Norte,Rondônia,0,0
2020-02-25,Norte,Roraima,0,0
2020-02-25,Norte,Tocantins,0,0
2020-02-25,Sudeste,Espírito Santo,0,0
2020-02-25,Sudeste,Minas Gerais,0,0
2020-02-25,Sudeste,Rio de Janeiro,0,0
2020-02-25,Sudeste,São Paulo,0,0
2020-02-25,Sul,Paraná,0,0
2020-02-25,Sul,Rio Grande do Sul,0,0
2020-02-25,Sul,Santa Catarina,0,0
2020-02-26,Centro-Oeste,Distrito Federal,0,0
2020-02-26,Centro-Oeste,Goiás,0,0
2020-02-26,Centro-Oeste,Mato Grosso,0,0
2020-02-26,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-26,Nordeste,Alagoas,0,0
2020-02-26,Nordeste,Bahia,0,0
2020-02-26,Nordeste,Ceará,0,0
2020-02-26,Nordeste,Maranhão,0,0
2020-02-26,Nordeste,Paraíba,0,0
2020-02-26,Nordeste,Pernambuco,0,0
2020-02-26,Nordeste,Piauí,0,0
2020-02-26,Nordeste,Rio Grande do Norte,0,0
2020-02-26,Nordeste,Sergipe,0,0
2020-02-26,Norte,Acre,0,0
2020-02-26,Norte,Amapá,0,0
2020-02-26,Norte,Amazonas,0,0
2020-02-26,Norte,Pará,0,0
2020-02-26,Norte,Rondônia,0,0
2020-02-26,Norte,Roraima,0,0
2020-02-26,Norte,Tocantins,0,0
2020-02-26,Sudeste,Espírito Santo,0,0
2020-02-26,Sudeste,Minas Gerais,0,0
2020-02-26,Sudeste,Rio de Janeiro,0,0
2020-02-26,Sudeste,São Paulo,1,0
2020-02-26,Sul,Paraná,0,0
2020-02-26,Sul,Rio Grande do Sul,0,0
2020-02-26,Sul,Santa Catarina,0,0
2020-02-27,Centro-Oeste,Distrito Federal,0,0
2020-02-27,Centro-Oeste,Goiás,0,0
2020-02-27,Centro-Oeste,Mato Grosso,0,0
2020-02-27,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-27,Nordeste,Alagoas,0,0
2020-02-27,Nordeste,Bahia,0,0
2020-02-27,Nordeste,Ceará,0,0
2020-02-27,Nordeste,Maranhão,0,0
2020-02-27,Nordeste,Paraíba,0,0
2020-02-27,Nordeste,Pernambuco,0,0
2020-02-27,Nordeste,Piauí,0,0
2020-02-27,Nordeste,Rio Grande do Norte,0,0
2020-02-27,Nordeste,Sergipe,0,0
2020-02-27,Norte,Acre,0,0
2020-02-27,Norte,Amapá,0,0
2020-02-27,Norte,Amazonas,0,0
2020-02-27,Norte,Pará,0,0
2020-02-27,Norte,Rondônia,0,0
2020-02-27,Norte,Roraima,0,0
2020-02-27,Norte,Tocantins,0,0
2020-02-27,Sudeste,Espírito Santo,0,0
2020-02-27,Sudeste,Minas Gerais,0,0
2020-02-27,Sudeste,Rio de Janeiro,0,0
2020-02-27,Sudeste,São Paulo,1,0
2020-02-27,Sul,Paraná,0,0
2020-02-27,Sul,Rio Grande do Sul,0,0
2020-02-27,Sul,Santa Catarina,0,0
2020-02-28,Centro-Oeste,Distrito Federal,0,0
2020-02-28,Centro-Oeste,Goiás,0,0
2020-02-28,Centro-Oeste,Mato Grosso,0,0
2020-02-28,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-28,Nordeste,Alagoas,0,0
2020-02-28,Nordeste,Bahia,0,0
2020-02-28,Nordeste,Ceará,0,0
2020-02-28,Nordeste,Maranhão,0,0
2020-02-28,Nordeste,Paraíba,0,0
2020-02-28,Nordeste,Pernambuco,0,0
2020-02-28,Nordeste,Piauí,0,0
2020-02-28,Nordeste,Rio Grande do Norte,0,0
2020-02-28,Nordeste,Sergipe,0,0
2020-02-28,Norte,Acre,0,0
2020-02-28,Norte,Amapá,0,0
2020-02-28,Norte,Amazonas,0,0
2020-02-28,Norte,Pará,0,0
2020-02-28,Norte,Rondônia,0,0
2020-02-28,Norte,Roraima,0,0
2020-02-28,Norte,Tocantins,0,0
2020-02-28,Sudeste,Espírito Santo,0,0
2020-02-28,Sudeste,Minas Gerais,0,0
2020-02-28,Sudeste,Rio de Janeiro,0,0
2020-02-28,Sudeste,São Paulo,1,0
2020-02-28,Sul,Paraná,0,0
2020-02-28,Sul,Rio Grande do Sul,0,0
2020-02-28,Sul,Santa Catarina,0,0
2020-02-29,Centro-Oeste,Distrito Federal,0,0
2020-02-29,Centro-Oeste,Goiás,0,0
2020-02-29,Centro-Oeste,Mato Grosso,0,0
2020-02-29,Centro-Oeste,Mato Grosso do Sul,0,0
2020-02-29,Nordeste,Alagoas,0,0
2020-02-29,Nordeste,Bahia,0,0
2020-02-29,Nordeste,Ceará,0,0
2020-02-29,Nordeste,Maranhão,0,0
2020-02-29,Nordeste,Paraíba,0,0
2020-02-29,Nordeste,Pernambuco,0,0
2020-02-29,Nordeste,Piauí,0,0
2020-02-29,Nordeste,Rio Grande do Norte,0,0
2020-02-29,Nordeste,Sergipe,0,0
2020-02-29,Norte,Acre,0,0
2020-02-29,Norte,Amapá,0,0
2020-02-29,Norte,Amazonas,0,0
2020-02-29,Norte,Pará,0,0
2020-02-29,Norte,Rondônia,0,0
2020-02-29,Norte,Roraima,0,0
2020-02-29,Norte,Tocantins,0,0
2020-02-29,Sudeste,Espírito Santo,0,0
2020-02-29,Sudeste,Minas Gerais,0,0
2020-02-29,Sudeste,Rio de Janeiro,0,0
2020-02-29,Sudeste,São Paulo,2,0
2020-02-29,Sul,Paraná,0,0
2020-02-29,Sul,Rio Grande do Sul,0,0
2020-02-29,Sul,Santa Catarina,0,0
2020-03-01,Centro-Oeste,Distrito Federal,0,0
2020-03-01,Centro-Oeste,Goiás,0,0
2020-03-01,Centro-Oeste,Mato Grosso,0,0
2020-03-01,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-01,Nordeste,Alagoas,0,0
2020-03-01,Nordeste,Bahia,0,0
2020-03-01,Nordeste,Ceará,0,0
2020-03-01,Nordeste,Maranhão,0,0
2020-03-01,Nordeste,Paraíba,0,0
2020-03-01,Nordeste,Pernambuco,0,0
2020-03-01,Nordeste,Piauí,0,0
2020-03-01,Nordeste,Rio Grande do Norte,0,0
2020-03-01,Nordeste,Sergipe,0,0
2020-03-01,Norte,Acre,0,0
2020-03-01,Norte,Amapá,0,0
2020-03-01,Norte,Amazonas,0,0
2020-03-01,Norte,Pará,0,0
2020-03-01,Norte,Rondônia,0,0
2020-03-01,Norte,Roraima,0,0
2020-03-01,Norte,Tocantins,0,0
2020-03-01,Sudeste,Espírito Santo,0,0
2020-03-01,Sudeste,Minas Gerais,0,0
2020-03-01,Sudeste,Rio de Janeiro,0,0
2020-03-01,Sudeste,São Paulo,2,0
2020-03-01,Sul,Paraná,0,0
2020-03-01,Sul,Rio Grande do Sul,0,0
2020-03-01,Sul,Santa Catarina,0,0
2020-03-02,Centro-Oeste,Distrito Federal,0,0
2020-03-02,Centro-Oeste,Goiás,0,0
2020-03-02,Centro-Oeste,Mato Grosso,0,0
2020-03-02,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-02,Nordeste,Alagoas,0,0
2020-03-02,Nordeste,Bahia,0,0
2020-03-02,Nordeste,Ceará,0,0
2020-03-02,Nordeste,Maranhão,0,0
2020-03-02,Nordeste,Paraíba,0,0
2020-03-02,Nordeste,Pernambuco,0,0
2020-03-02,Nordeste,Piauí,0,0
2020-03-02,Nordeste,Rio Grande do Norte,0,0
2020-03-02,Nordeste,Sergipe,0,0
2020-03-02,Norte,Acre,0,0
2020-03-02,Norte,Amapá,0,0
2020-03-02,Norte,Amazonas,0,0
2020-03-02,Norte,Pará,0,0
2020-03-02,Norte,Rondônia,0,0
2020-03-02,Norte,Roraima,0,0
2020-03-02,Norte,Tocantins,0,0
2020-03-02,Sudeste,Espírito Santo,0,0
2020-03-02,Sudeste,Minas Gerais,0,0
2020-03-02,Sudeste,Rio de Janeiro,0,0
2020-03-02,Sudeste,São Paulo,2,0
2020-03-02,Sul,Paraná,0,0
2020-03-02,Sul,Rio Grande do Sul,0,0
2020-03-02,Sul,Santa Catarina,0,0
2020-03-03,Centro-Oeste,Distrito Federal,0,0
2020-03-03,Centro-Oeste,Goiás,0,0
2020-03-03,Centro-Oeste,Mato Grosso,0,0
2020-03-03,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-03,Nordeste,Alagoas,0,0
2020-03-03,Nordeste,Bahia,0,0
2020-03-03,Nordeste,Ceará,0,0
2020-03-03,Nordeste,Maranhão,0,0
2020-03-03,Nordeste,Paraíba,0,0
2020-03-03,Nordeste,Pernambuco,0,0
2020-03-03,Nordeste,Piauí,0,0
2020-03-03,Nordeste,Rio Grande do Norte,0,0
2020-03-03,Nordeste,Sergipe,0,0
2020-03-03,Norte,Acre,0,0
2020-03-03,Norte,Amapá,0,0
2020-03-03,Norte,Amazonas,0,0
2020-03-03,Norte,Pará,0,0
2020-03-03,Norte,Rondônia,0,0
2020-03-03,Norte,Roraima,0,0
2020-03-03,Norte,Tocantins,0,0
2020-03-03,Sudeste,Espírito Santo,0,0
2020-03-03,Sudeste,Minas Gerais,0,0
2020-03-03,Sudeste,Rio de Janeiro,0,0
2020-03-03,Sudeste,São Paulo,2,0
2020-03-03,Sul,Paraná,0,0
2020-03-03,Sul,Rio Grande do Sul,0,0
2020-03-03,Sul,Santa Catarina,0,0
2020-03-04,Centro-Oeste,Distrito Federal,0,0
2020-03-04,Centro-Oeste,Goiás,0,0
2020-03-04,Centro-Oeste,Mato Grosso,0,0
2020-03-04,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-04,Nordeste,Alagoas,0,0
2020-03-04,Nordeste,Bahia,0,0
2020-03-04,Nordeste,Ceará,0,0
2020-03-04,Nordeste,Maranhão,0,0
2020-03-04,Nordeste,Paraíba,0,0
2020-03-04,Nordeste,Pernambuco,0,0
2020-03-04,Nordeste,Piauí,0,0
2020-03-04,Nordeste,Rio Grande do Norte,0,0
2020-03-04,Nordeste,Sergipe,0,0
2020-03-04,Norte,Acre,0,0
2020-03-04,Norte,Amapá,0,0
2020-03-04,Norte,Amazonas,0,0
2020-03-04,Norte,Pará,0,0
2020-03-04,Norte,Rondônia,0,0
2020-03-04,Norte,Roraima,0,0
2020-03-04,Norte,Tocantins,0,0
2020-03-04,Sudeste,Espírito Santo,0,0
2020-03-04,Sudeste,Minas Gerais,0,0
2020-03-04,Sudeste,Rio de Janeiro,0,0
2020-03-04,Sudeste,São Paulo,3,0
2020-03-04,Sul,Paraná,0,0
2020-03-04,Sul,Rio Grande do Sul,0,0
2020-03-04,Sul,Santa Catarina,0,0
2020-03-05,Centro-Oeste,Distrito Federal,0,0
2020-03-05,Centro-Oeste,Goiás,0,0
2020-03-05,Centro-Oeste,Mato Grosso,0,0
2020-03-05,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-05,Nordeste,Alagoas,0,0
2020-03-05,Nordeste,Bahia,0,0
2020-03-05,Nordeste,Ceará,0,0
2020-03-05,Nordeste,Maranhão,0,0
2020-03-05,Nordeste,Paraíba,0,0
2020-03-05,Nordeste,Pernambuco,0,0
2020-03-05,Nordeste,Piauí,0,0
2020-03-05,Nordeste,Rio Grande do Norte,0,0
2020-03-05,Nordeste,Sergipe,0,0
2020-03-05,Norte,Acre,0,0
2020-03-05,Norte,Amapá,0,0
2020-03-05,Norte,Amazonas,0,0
2020-03-05,Norte,Pará,0,0
2020-03-05,Norte,Rondônia,0,0
2020-03-05,Norte,Roraima,0,0
2020-03-05,Norte,Tocantins,0,0
2020-03-05,Sudeste,Espírito Santo,0,0
2020-03-05,Sudeste,Minas Gerais,0,0
2020-03-05,Sudeste,Rio de Janeiro,1,0
2020-03-05,Sudeste,São Paulo,6,0
2020-03-05,Sul,Paraná,0,0
2020-03-05,Sul,Rio Grande do Sul,0,0
2020-03-05,Sul,Santa Catarina,0,0
2020-03-06,Centro-Oeste,Distrito Federal,0,0
2020-03-06,Centro-Oeste,Goiás,0,0
2020-03-06,Centro-Oeste,Mato Grosso,0,0
2020-03-06,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-06,Nordeste,Alagoas,0,0
2020-03-06,Nordeste,Bahia,1,0
2020-03-06,Nordeste,Ceará,0,0
2020-03-06,Nordeste,Maranhão,0,0
2020-03-06,Nordeste,Paraíba,0,0
2020-03-06,Nordeste,Pernambuco,0,0
2020-03-06,Nordeste,Piauí,0,0
2020-03-06,Nordeste,Rio Grande do Norte,0,0
2020-03-06,Nordeste,Sergipe,0,0
2020-03-06,Norte,Acre,0,0
2020-03-06,Norte,Amapá,0,0
2020-03-06,Norte,Amazonas,0,0
2020-03-06,Norte,Pará,0,0
2020-03-06,Norte,Rondônia,0,0
2020-03-06,Norte,Roraima,0,0
2020-03-06,Norte,Tocantins,0,0
2020-03-06,Sudeste,Espírito Santo,1,0
2020-03-06,Sudeste,Minas Gerais,0,0
2020-03-06,Sudeste,Rio de Janeiro,1,0
2020-03-06,Sudeste,São Paulo,10,0
2020-03-06,Sul,Paraná,0,0
2020-03-06,Sul,Rio Grande do Sul,0,0
2020-03-06,Sul,Santa Catarina,0,0
2020-03-07,Centro-Oeste,Distrito Federal,1,0
2020-03-07,Centro-Oeste,Goiás,0,0
2020-03-07,Centro-Oeste,Mato Grosso,0,0
2020-03-07,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-07,Nordeste,Alagoas,0,0
2020-03-07,Nordeste,Bahia,2,0
2020-03-07,Nordeste,Ceará,0,0
2020-03-07,Nordeste,Maranhão,0,0
2020-03-07,Nordeste,Paraíba,0,0
2020-03-07,Nordeste,Pernambuco,0,0
2020-03-07,Nordeste,Piauí,0,0
2020-03-07,Nordeste,Rio Grande do Norte,0,0
2020-03-07,Nordeste,Sergipe,0,0
2020-03-07,Norte,Acre,0,0
2020-03-07,Norte,Amapá,0,0
2020-03-07,Norte,Amazonas,0,0
2020-03-07,Norte,Pará,0,0
2020-03-07,Norte,Rondônia,0,0
2020-03-07,Norte,Roraima,0,0
2020-03-07,Norte,Tocantins,0,0
2020-03-07,Sudeste,Espírito Santo,1,0
2020-03-07,Sudeste,Minas Gerais,0,0
2020-03-07,Sudeste,Rio de Janeiro,2,0
2020-03-07,Sudeste,São Paulo,13,0
2020-03-07,Sul,Paraná,0,0
2020-03-07,Sul,Rio Grande do Sul,0,0
2020-03-07,Sul,Santa Catarina,0,0
2020-03-08,Centro-Oeste,Distrito Federal,1,0
2020-03-08,Centro-Oeste,Goiás,0,0
2020-03-08,Centro-Oeste,Mato Grosso,0,0
2020-03-08,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-08,Nordeste,Alagoas,1,0
2020-03-08,Nordeste,Bahia,2,0
2020-03-08,Nordeste,Ceará,0,0
2020-03-08,Nordeste,Maranhão,0,0
2020-03-08,Nordeste,Paraíba,0,0
2020-03-08,Nordeste,Pernambuco,0,0
2020-03-08,Nordeste,Piauí,0,0
2020-03-08,Nordeste,Rio Grande do Norte,0,0
2020-03-08,Nordeste,Sergipe,0,0
2020-03-08,Norte,Acre,0,0
2020-03-08,Norte,Amapá,0,0
2020-03-08,Norte,Amazonas,0,0
2020-03-08,Norte,Pará,0,0
2020-03-08,Norte,Rondônia,0,0
2020-03-08,Norte,Roraima,0,0
2020-03-08,Norte,Tocantins,0,0
2020-03-08,Sudeste,Espírito Santo,1,0
2020-03-08,Sudeste,Minas Gerais,1,0
2020-03-08,Sudeste,Rio de Janeiro,3,0
2020-03-08,Sudeste,São Paulo,16,0
2020-03-08,Sul,Paraná,0,0
2020-03-08,Sul,Rio Grande do Sul,0,0
2020-03-08,Sul,Santa Catarina,0,0
2020-03-09,Centro-Oeste,Distrito Federal,1,0
2020-03-09,Centro-Oeste,Goiás,0,0
2020-03-09,Centro-Oeste,Mato Grosso,0,0
2020-03-09,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-09,Nordeste,Alagoas,1,0
2020-03-09,Nordeste,Bahia,2,0
2020-03-09,Nordeste,Ceará,0,0
2020-03-09,Nordeste,Maranhão,0,0
2020-03-09,Nordeste,Paraíba,0,0
2020-03-09,Nordeste,Pernambuco,0,0
2020-03-09,Nordeste,Piauí,0,0
2020-03-09,Nordeste,Rio Grande do Norte,0,0
2020-03-09,Nordeste,Sergipe,0,0
2020-03-09,Norte,Acre,0,0
2020-03-09,Norte,Amapá,0,0
2020-03-09,Norte,Amazonas,0,0
2020-03-09,Norte,Pará,0,0
2020-03-09,Norte,Rondônia,0,0
2020-03-09,Norte,Roraima,0,0
2020-03-09,Norte,Tocantins,0,0
2020-03-09,Sudeste,Espírito Santo,1,0
2020-03-09,Sudeste,Minas Gerais,1,0
2020-03-09,Sudeste,Rio de Janeiro,3,0
2020-03-09,Sudeste,São Paulo,16,0
2020-03-09,Sul,Paraná,0,0
2020-03-09,Sul,Rio Grande do Sul,0,0
2020-03-09,Sul,Santa Catarina,0,0
2020-03-10,Centro-Oeste,Distrito Federal,1,0
2020-03-10,Centro-Oeste,Goiás,0,0
2020-03-10,Centro-Oeste,Mato Grosso,0,0
2020-03-10,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-10,Nordeste,Alagoas,1,0
2020-03-10,Nordeste,Bahia,2,0
2020-03-10,Nordeste,Ceará,0,0
2020-03-10,Nordeste,Maranhão,0,0
2020-03-10,Nordeste,Paraíba,0,0
2020-03-10,Nordeste,Pernambuco,0,0
2020-03-10,Nordeste,Piauí,0,0
2020-03-10,Nordeste,Rio Grande do Norte,0,0
2020-03-10,Nordeste,Sergipe,0,0
2020-03-10,Norte,Acre,0,0
2020-03-10,Norte,Amapá,0,0
2020-03-10,Norte,Amazonas,0,0
2020-03-10,Norte,Pará,0,0
2020-03-10,Norte,Rondônia,0,0
2020-03-10,Norte,Roraima,0,0
2020-03-10,Norte,Tocantins,0,0
2020-03-10,Sudeste,Espírito Santo,1,0
2020-03-10,Sudeste,Minas Gerais,1,0
2020-03-10,Sudeste,Rio de Janeiro,8,0
2020-03-10,Sudeste,São Paulo,19,0
2020-03-10,Sul,Paraná,0,0
2020-03-10,Sul,Rio Grande do Sul,1,0
2020-03-10,Sul,Santa Catarina,0,0
2020-03-11,Centro-Oeste,Distrito Federal,2,0
2020-03-11,Centro-Oeste,Goiás,0,0
2020-03-11,Centro-Oeste,Mato Grosso,0,0
2020-03-11,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-11,Nordeste,Alagoas,1,0
2020-03-11,Nordeste,Bahia,2,0
2020-03-11,Nordeste,Ceará,0,0
2020-03-11,Nordeste,Maranhão,0,0
2020-03-11,Nordeste,Paraíba,0,0
2020-03-11,Nordeste,Pernambuco,0,0
2020-03-11,Nordeste,Piauí,0,0
2020-03-11,Nordeste,Rio Grande do Norte,0,0
2020-03-11,Nordeste,Sergipe,0,0
2020-03-11,Norte,Acre,0,0
2020-03-11,Norte,Amapá,0,0
2020-03-11,Norte,Amazonas,0,0
2020-03-11,Norte,Pará,0,0
2020-03-11,Norte,Rondônia,0,0
2020-03-11,Norte,Roraima,0,0
2020-03-11,Norte,Tocantins,0,0
2020-03-11,Sudeste,Espírito Santo,1,0
2020-03-11,Sudeste,Minas Gerais,1,0
2020-03-11,Sudeste,Rio de Janeiro,13,0
2020-03-11,Sudeste,São Paulo,30,0
2020-03-11,Sul,Paraná,0,0
2020-03-11,Sul,Rio Grande do Sul,2,0
2020-03-11,Sul,Santa Catarina,0,0
2020-03-12,Centro-Oeste,Distrito Federal,2,0
2020-03-12,Centro-Oeste,Goiás,0,0
2020-03-12,Centro-Oeste,Mato Grosso,0,0
2020-03-12,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-12,Nordeste,Alagoas,1,0
2020-03-12,Nordeste,Bahia,2,0
2020-03-12,Nordeste,Ceará,0,0
2020-03-12,Nordeste,Maranhão,0,0
2020-03-12,Nordeste,Paraíba,0,0
2020-03-12,Nordeste,Pernambuco,2,0
2020-03-12,Nordeste,Piauí,0,0
2020-03-12,Nordeste,Rio Grande do Norte,0,0
2020-03-12,Nordeste,Sergipe,0,0
2020-03-12,Norte,Acre,0,0
2020-03-12,Norte,Amapá,0,0
2020-03-12,Norte,Amazonas,0,0
2020-03-12,Norte,Pará,0,0
2020-03-12,Norte,Rondônia,0,0
2020-03-12,Norte,Roraima,0,0
2020-03-12,Norte,Tocantins,0,0
2020-03-12,Sudeste,Espírito Santo,1,0
2020-03-12,Sudeste,Minas Gerais,1,0
2020-03-12,Sudeste,Rio de Janeiro,16,0
2020-03-12,Sudeste,São Paulo,42,0
2020-03-12,Sul,Paraná,6,0
2020-03-12,Sul,Rio Grande do Sul,4,0
2020-03-12,Sul,Santa Catarina,0,0
2020-03-13,Centro-Oeste,Distrito Federal,2,0
2020-03-13,Centro-Oeste,Goiás,3,0
2020-03-13,Centro-Oeste,Mato Grosso,0,0
2020-03-13,Centro-Oeste,Mato Grosso do Sul,0,0
2020-03-13,Nordeste,Alagoas,1,0
2020-03-13,Nordeste,Bahia,2,0
2020-03-13,Nordeste,Ceará,0,0
2020-03-13,Nordeste,Maranhão,0,0
2020-03-13,Nordeste,Paraíba,0,0
2020-03-13,Nordeste,Pernambuco,2,0
2020-03-13,Nordeste,Piauí,0,0
2020-03-13,Nordeste,Rio Grande do Norte,1,0
2020-03-13,Nordeste,Sergipe,0,0
2020-03-13,Norte,Acre,0,0
2020-03-13,Norte,Amapá,0,0
2020-03-13,Norte,Amazonas,0,0
2020-03-13,Norte,Pará,0,0
2020-03-13,Norte,Rondônia,0,0
2020-03-13,Norte,Roraima,0,0
2020-03-13,Norte,Tocantins,0,0
2020-03-13,Sudeste,Espírito Santo,1,0
2020-03-13,Sudeste,Minas Gerais,2,0
2020-03-13,Sudeste,Rio de Janeiro,16,0
2020-03-13,Sudeste,São Paulo,56,0
2020-03-13,Sul,Paraná,6,0
2020-03-13,Sul,Rio Grande do Sul,4,0
2020-03-13,Sul,Santa Catarina,2,0
2020-03-14,Centro-Oeste,Distrito Federal,6,0
